seed,step,queries,loss,maxq0,mean_q,eps,sec
0,172000,26.333,25.19123,-604.957,-607.538,0.05,537.4
0,174000,31.25,25.06683,-602.573,-606.399,0.05,543.9
0,176000,28.5,25.01881,-607.702,-613.669,0.05,550.4
0,178000,30.333,25.35798,-609.943,-613.679,0.05,556.9
0,180000,24.667,25.81469,-610.952,-616.344,0.05,563.4
0,182000,27.417,26.29208,-611.736,-614.877,0.05,569.9
0,184000,30.25,26.3293,-608.312,-612.375,0.05,576.4
0,186000,31.0,26.73877,-606.956,-609.497,0.05,582.9
0,188000,26.75,27.02161,-605.362,-608.075,0.05,589.4
0,190000,32.083,26.57259,-604.366,-607.776,0.05,595.9
0,192000,29.0,25.98555,-601.474,-603.873,0.05,602.4
0,194000,29.667,25.04781,-598.738,-601.138,0.05,608.8
0,196000,30.667,24.87541,-593.957,-597.172,0.05,615.3
0,198000,25.75,25.63189,-591.159,-593.431,0.05,621.8
0,200000,26.75,26.1771,-590.467,-593.318,0.05,628.3
0,202000,27.25,26.92173,-591.428,-594.101,0.05,634.8
0,204000,29.833,26.55757,-591.079,-594.014,0.05,641.3
0,206000,27.667,26.7706,-589.664,-593.094,0.05,647.8
0,208000,27.917,27.21204,-588.966,-591.635,0.05,654.2
0,210000,23.25,27.31633,-586.091,-589.035,0.05,660.7
0,212000,25.75,27.82293,-585.75,-588.375,0.05,667.1
0,214000,23.667,28.17743,-586.718,-590.317,0.05,673.5
0,216000,22.083,27.60575,-587.24,-589.919,0.05,679.9
0,218000,21.583,27.40471,-585.669,-588.966,0.05,686.2
0,220000,21.167,27.48089,-584.098,-588.429,0.05,692.7
0,222000,24.667,27.02465,-583.895,-586.743,0.05,699.2
0,224000,25.0,27.15773,-580.063,-582.988,0.05,705.6
0,226000,22.667,26.58425,-575.982,-579.647,0.05,712.1
0,228000,25.25,26.88677,-573.507,-577.528,0.05,718.5
0,230000,26.583,27.34268,-568.951,-573.379,0.05,725.0
0,232000,25.167,27.40401,-566.846,-570.698,0.05,731.5
0,234000,26.333,27.59795,-562.205,-566.534,0.05,738.0
0,236000,21.833,27.80893,-555.92,-560.146,0.05,744.4
0,238000,23.583,28.42338,-554.2,-557.738,0.05,750.9
0,240000,27.083,29.07386,-551.208,-554.984,0.05,757.3
0,242000,27.5,29.66695,-550.739,-555.07,0.05,763.8
0,244000,28.0,28.99075,-550.665,-553.268,0.05,770.3
0,246000,29.333,27.31505,-549.491,-553.463,0.05,776.7
0,248000,26.583,25.44846,-549.89,-552.191,0.05,783.2
0,250000,26.0,24.12438,-548.995,-554.229,0.05,789.7
