seed,step,queries,loss,maxq0,mean_q,eps,sec
0,172000,28.0,34.50714,-626.705,-631.225,0.05,534.9
0,174000,33.667,35.62082,-629.678,-633.195,0.05,541.4
0,176000,31.917,36.71169,-630.154,-635.723,0.05,547.9
0,178000,32.167,38.41167,-632.737,-636.972,0.05,554.3
0,180000,30.5,38.86421,-629.245,-634.691,0.05,560.8
0,182000,33.667,38.32269,-637.022,-640.74,0.05,567.3
0,184000,35.583,38.435,-637.129,-640.443,0.05,573.7
0,186000,33.0,35.7053,-635.185,-638.88,0.05,580.2
0,188000,36.917,33.96986,-631.493,-635.632,0.05,586.7
0,190000,31.083,33.39982,-630.084,-633.86,0.05,593.2
0,192000,36.667,33.18852,-631.127,-633.317,0.05,599.7
0,194000,33.667,33.88627,-638.721,-641.284,0.05,606.2
0,196000,29.75,34.19888,-632.079,-637.633,0.05,612.7
0,198000,31.5,35.20917,-635.337,-638.122,0.05,619.1
0,200000,33.5,35.44922,-633.317,-636.282,0.05,625.6
0,202000,35.917,36.02616,-630.973,-633.24,0.05,632.1
0,204000,26.667,36.05163,-633.715,-638.711,0.05,638.5
0,206000,35.583,35.84581,-635.241,-637.941,0.05,645.0
0,208000,30.083,35.46906,-636.036,-640.234,0.05,651.5
0,210000,30.25,34.98159,-634.776,-637.656,0.05,657.9
0,212000,28.333,34.30478,-633.459,-636.29,0.05,664.4
0,214000,27.5,34.87565,-631.396,-634.194,0.05,670.9
0,216000,32.417,34.28033,-629.295,-632.08,0.05,677.4
0,218000,33.75,34.28066,-626.53,-629.157,0.05,683.9
0,220000,31.333,34.37216,-628.817,-633.17,0.05,690.4
0,222000,26.667,34.53409,-624.771,-628.635,0.05,696.8
0,224000,30.833,34.08206,-624.777,-628.171,0.05,703.3
0,226000,28.0,33.98312,-627.76,-630.926,0.05,709.8
0,228000,23.417,34.04058,-626.423,-629.165,0.05,716.3
0,230000,30.917,34.36063,-622.153,-625.548,0.05,722.7
0,232000,26.583,34.56318,-618.581,-623.228,0.05,729.2
0,234000,28.917,35.8312,-618.55,-621.421,0.05,735.7
0,236000,30.667,35.57433,-617.056,-619.733,0.05,742.2
0,238000,28.5,35.81505,-614.35,-616.915,0.05,748.7
0,240000,33.333,35.49295,-610.215,-614.656,0.05,755.1
0,242000,27.917,35.69412,-612.318,-615.034,0.05,761.6
0,244000,25.25,35.04707,-610.974,-613.439,0.05,768.0
0,246000,26.25,35.05784,-607.133,-611.088,0.05,774.5
0,248000,30.417,35.53592,-602.231,-607.345,0.05,781.0
0,250000,28.917,35.13933,-601.425,-604.813,0.05,787.5
0,252000,26.0,34.69793,-600.882,-603.231,0.05,794.0
0,254000,30.5,33.12999,-594.874,-599.648,0.05,800.4
0,256000,30.333,31.26257,-597.306,-600.609,0.05,806.9
0,258000,32.25,31.46992,-592.781,-596.647,0.05,813.4
0,260000,31.167,31.62279,-589.818,-593.627,0.05,819.9
0,262000,30.333,32.49004,-588.759,-593.1,0.05,826.4
0,264000,27.333,33.66884,-586.992,-591.049,0.05,832.9
0,266000,28.75,34.01485,-593.244,-596.533,0.05,839.3
0,268000,30.167,34.72441,-592.443,-594.943,0.05,845.8
0,270000,27.667,34.99381,-590.307,-594.401,0.05,852.3
0,272000,24.667,34.79137,-588.436,-591.812,0.05,858.8
0,274000,28.833,34.18383,-583.154,-587.051,0.05,865.3
0,276000,29.333,33.06423,-584.875,-588.105,0.05,871.7
0,278000,29.167,32.12025,-583.388,-587.692,0.05,878.2
0,280000,25.5,31.49318,-581.111,-583.382,0.05,884.7
0,282000,28.083,30.57769,-578.242,-581.418,0.05,891.2
0,284000,26.75,30.61089,-577.274,-579.697,0.05,897.6
0,286000,28.667,30.5796,-577.557,-580.035,0.05,904.1
0,288000,25.75,31.7706,-577.794,-580.446,0.05,910.6
0,290000,27.25,32.49115,-577.157,-580.474,0.05,917.1
0,292000,32.167,32.69767,-577.567,-582.411,0.05,923.6
0,294000,31.25,33.08546,-582.697,-584.651,0.05,930.1
0,296000,28.667,32.53858,-580.515,-583.5,0.05,936.6
0,298000,34.25,32.54599,-578.821,-583.859,0.05,943.0
1,0,39.917,9.4068,0.074,0.007,1.0,0.0
1,2000,34.333,0.80258,-19.606,-19.994,0.9683,8.2
1,4000,36.25,1.25937,-38.737,-39.189,0.9367,13.3
1,6000,32.167,2.20637,-57.531,-58.062,0.905,18.3
1,8000,28.5,3.16733,-76.103,-76.942,0.8733,23.5
1,10000,31.333,4.09191,-93.877,-94.522,0.8417,28.7
1,12000,36.083,5.03914,-111.132,-111.733,0.81,33.9
1,14000,34.833,5.81474,-127.729,-128.538,0.7783,39.1
1,16000,35.25,6.59744,-143.325,-143.892,0.7467,44.5
1,18000,36.917,7.43514,-159.067,-160.471,0.715,49.9
1,20000,37.25,8.24852,-175.136,-176.161,0.6833,55.3
1,22000,42.333,9.01119,-192.449,-193.388,0.6517,60.8
1,24000,41.083,9.78863,-206.437,-207.403,0.62,66.3
1,26000,34.167,10.56011,-222.277,-223.223,0.5883,71.9
1,28000,40.75,11.41804,-236.606,-238.409,0.5567,77.5
1,30000,42.417,12.25609,-252.593,-254.4,0.525,83.2
1,32000,43.917,13.19251,-267.339,-268.901,0.4933,89.0
1,34000,40.417,14.04841,-283.595,-284.565,0.4617,94.7
1,36000,35.417,14.61542,-296.567,-298.221,0.43,100.6
1,38000,44.083,15.30874,-309.438,-311.325,0.3983,106.5
1,40000,35.25,16.01906,-321.832,-324.291,0.3667,112.5
1,42000,35.5,16.87905,-334.431,-336.244,0.335,118.4
1,44000,34.75,17.53924,-347.056,-348.479,0.3033,124.5
1,46000,38.417,18.24031,-359.46,-361.045,0.2717,130.6
1,48000,34.25,18.72283,-371.0,-372.639,0.24,136.7
1,50000,39.417,19.13185,-383.676,-385.017,0.2083,142.9
1,52000,35.833,19.48433,-395.707,-397.089,0.1767,149.1
1,54000,41.833,19.91969,-404.589,-406.778,0.145,155.5
1,56000,33.25,20.74301,-418.849,-420.467,0.1133,161.9
1,58000,37.833,21.40108,-429.888,-431.74,0.0817,168.3
1,60000,40.0,22.10001,-437.567,-439.6,0.05,174.7
1,62000,32.583,23.34975,-447.96,-449.776,0.05,181.2
1,64000,35.25,24.09247,-456.103,-458.649,0.05,187.7
1,66000,35.75,24.6465,-468.075,-471.238,0.05,194.2
1,68000,39.167,25.27771,-472.629,-475.184,0.05,200.7
1,70000,37.083,24.75339,-483.074,-484.813,0.05,207.2
1,72000,43.083,24.48183,-490.767,-492.627,0.05,213.6
1,74000,33.167,24.39402,-497.707,-499.681,0.05,220.1
1,76000,41.167,24.95471,-502.81,-506.345,0.05,226.6
1,78000,36.0,25.29112,-512.801,-516.631,0.05,233.1
1,80000,41.083,24.92795,-524.082,-526.164,0.05,239.6
1,82000,36.083,25.03724,-531.529,-533.523,0.05,246.0
1,84000,43.083,25.13255,-536.547,-539.043,0.05,252.5
1,86000,28.0,25.02875,-543.331,-545.248,0.05,259.0
1,88000,36.667,25.57749,-548.755,-551.435,0.05,265.5
1,90000,35.667,26.04379,-557.355,-559.279,0.05,272.0
1,92000,35.75,25.38032,-562.917,-566.157,0.05,278.5
1,94000,39.833,26.06253,-569.349,-571.423,0.05,284.9
1,96000,30.083,27.14949,-576.042,-578.633,0.05,291.4
1,98000,34.917,28.31601,-580.143,-582.839,0.05,297.9
1,100000,34.167,29.28234,-587.863,-589.725,0.05,304.4
1,102000,31.917,28.80349,-590.64,-592.735,0.05,310.9
1,104000,35.083,28.6148,-593.962,-596.952,0.05,317.4
1,106000,35.583,28.85746,-598.292,-602.914,0.05,323.8
1,108000,32.0,28.93218,-603.227,-605.51,0.05,330.3
1,110000,34.25,29.54386,-608.656,-610.93,0.05,336.8
1,112000,28.417,30.56903,-609.016,-611.642,0.05,343.2
1,114000,33.833,30.80544,-611.922,-614.742,0.05,349.7
1,116000,36.75,31.95791,-615.507,-618.076,0.05,356.1
1,118000,34.667,32.52097,-617.077,-620.454,0.05,362.6
1,120000,36.75,32.18943,-622.226,-624.569,0.05,369.1
1,122000,35.333,31.75074,-621.824,-625.821,0.05,375.6
1,124000,35.167,31.63405,-624.47,-627.592,0.05,382.1
1,126000,37.583,31.67508,-627.03,-630.294,0.05,388.5
1,128000,39.333,31.3458,-626.631,-630.436,0.05,395.0
1,130000,39.5,31.39199,-627.777,-630.867,0.05,401.5
1,132000,38.333,30.56331,-632.037,-635.015,0.05,408.0
1,134000,36.917,29.61659,-631.452,-634.309,0.05,414.4
1,136000,41.083,29.88249,-627.728,-633.762,0.05,420.9
1,138000,37.0,29.53416,-633.572,-637.687,0.05,427.4
1,140000,39.0,29.97267,-636.08,-642.736,0.05,433.9
1,142000,35.083,30.50837,-633.238,-639.419,0.05,440.4
1,144000,37.0,29.63892,-635.398,-642.328,0.05,446.8
1,146000,38.167,29.35341,-630.063,-636.534,0.05,453.3
1,148000,37.167,28.31824,-627.745,-631.4,0.05,459.8
1,150000,41.5,27.84877,-627.327,-632.919,0.05,466.3
1,152000,40.0,28.4066,-632.281,-635.441,0.05,472.7
1,154000,29.083,29.32069,-633.351,-636.169,0.05,479.3
1,156000,35.417,32.05245,-634.711,-638.125,0.05,485.7
1,158000,30.583,33.86467,-640.409,-643.425,0.05,492.2
1,160000,36.167,36.03983,-642.771,-647.206,0.05,498.7
1,162000,36.25,36.28851,-646.403,-651.363,0.05,505.2
1,164000,35.5,35.64846,-652.981,-656.199,0.05,511.6
1,166000,37.25,34.42755,-654.707,-657.442,0.05,518.1
1,168000,34.833,33.97749,-659.51,-663.884,0.05,524.6
1,170000,32.833,35.2269,-657.128,-660.471,0.05,531.0
1,172000,34.333,34.57105,-652.815,-657.877,0.05,537.5
1,174000,33.75,34.97984,-657.054,-659.533,0.05,544.0
1,176000,30.0,35.15275,-655.747,-658.391,0.05,550.5
1,178000,29.167,34.01574,-658.227,-660.95,0.05,557.0
1,180000,34.75,33.88288,-654.846,-657.563,0.05,563.5
1,182000,32.167,33.89274,-652.382,-657.143,0.05,569.9
1,184000,31.167,34.51481,-649.511,-652.764,0.05,576.4
1,186000,32.333,33.23566,-651.251,-654.972,0.05,582.9
1,188000,33.583,33.28473,-653.066,-655.84,0.05,589.4
1,190000,35.75,32.88546,-658.017,-660.182,0.05,595.8
1,192000,27.833,32.74518,-657.156,-660.648,0.05,602.3
1,194000,30.5,32.55491,-661.162,-663.302,0.05,608.7
1,196000,26.5,32.65981,-660.432,-665.374,0.05,615.2
1,198000,31.0,32.65905,-663.125,-665.472,0.05,621.7
1,200000,27.583,34.10892,-663.05,-665.337,0.05,628.1
1,202000,35.083,36.60008,-658.348,-664.54,0.05,634.6
1,204000,31.75,37.03425,-663.348,-666.175,0.05,641.1
1,206000,32.417,36.79543,-663.19,-665.5,0.05,647.6
1,208000,30.333,35.56059,-665.99,-668.597,0.05,654.0
1,210000,32.667,33.92901,-666.597,-668.344,0.05,660.5
1,212000,30.75,33.41151,-665.181,-667.753,0.05,667.0
1,214000,34.0,35.02934,-665.001,-667.408,0.05,673.4
1,216000,30.167,35.90911,-667.624,-669.95,0.05,679.9
1,218000,33.0,36.5334,-669.299,-671.241,0.05,686.4
1,220000,28.917,37.00194,-668.987,-671.767,0.05,692.9
1,222000,31.5,36.37479,-666.754,-672.162,0.05,699.4
1,224000,36.167,37.02715,-671.885,-675.032,0.05,705.9
1,226000,30.75,36.79183,-669.505,-672.274,0.05,712.3
1,228000,33.333,36.96553,-670.613,-673.493,0.05,718.8
1,230000,33.5,37.10683,-669.942,-672.67,0.05,725.1
1,232000,26.75,36.56869,-665.784,-668.767,0.05,731.6
1,234000,31.667,35.04357,-666.214,-668.247,0.05,738.0
1,236000,36.5,34.45742,-665.386,-667.949,0.05,744.4
1,238000,31.083,33.36633,-669.615,-671.422,0.05,750.8
1,240000,26.417,34.46276,-673.102,-675.799,0.05,757.2
1,242000,26.833,36.14241,-674.994,-678.862,0.05,763.8
1,244000,30.0,38.03252,-675.974,-679.098,0.05,770.2
1,246000,29.083,41.13897,-672.007,-675.052,0.05,776.7
1,248000,27.25,41.75989,-672.896,-675.555,0.05,783.1
1,250000,28.083,41.76979,-670.571,-673.849,0.05,789.6
1,252000,32.25,41.32531,-669.183,-672.536,0.05,796.1
1,254000,32.167,39.53672,-664.917,-668.45,0.05,802.5
1,256000,31.333,37.10818,-668.75,-671.216,0.05,808.8
1,258000,27.917,36.84908,-668.837,-671.767,0.05,815.3
1,260000,42.417,36.93046,-665.656,-673.245,0.05,821.8
1,262000,35.333,36.43654,-673.937,-678.544,0.05,828.2
1,264000,40.25,35.90661,-669.226,-673.594,0.05,834.7
1,266000,29.417,33.37629,-669.109,-672.473,0.05,841.2
1,268000,31.083,31.90378,-669.459,-672.563,0.05,847.6
1,270000,41.417,30.81305,-670.358,-674.187,0.05,854.1
1,272000,40.75,30.37748,-668.735,-671.87,0.05,860.6
1,274000,33.083,30.94796,-668.383,-670.631,0.05,867.0
1,276000,38.917,30.49027,-670.689,-673.429,0.05,873.5
1,278000,37.167,30.13206,-669.97,-672.435,0.05,880.0
1,280000,37.25,29.6994,-665.391,-668.572,0.05,886.5
1,282000,39.417,29.8091,-668.168,-671.519,0.05,893.0
1,284000,38.583,28.43304,-665.534,-668.564,0.05,899.4
1,286000,41.25,28.3276,-662.511,-667.369,0.05,905.8
1,288000,39.167,28.41874,-663.882,-666.703,0.05,912.3
1,290000,37.75,29.70559,-665.518,-667.377,0.05,918.8
1,292000,35.25,31.40365,-667.589,-670.596,0.05,925.2
1,294000,29.083,33.40307,-668.758,-671.166,0.05,931.4
1,296000,38.333,34.31294,-665.544,-668.738,0.05,937.5
1,298000,33.667,34.60505,-662.55,-665.504,0.05,943.7
2,0,42.5,9.38253,0.093,-0.001,1.0,0.0
2,2000,35.167,0.80664,-19.587,-20.003,0.9683,9.1
2,4000,31.583,1.22007,-38.636,-39.06,0.9367,14.2
2,6000,34.5,2.16587,-57.308,-57.866,0.905,19.3
2,8000,31.5,3.11331,-75.876,-76.331,0.8733,24.4
2,10000,33.5,4.07177,-93.463,-93.962,0.8417,29.6
2,12000,37.083,4.99207,-110.816,-111.402,0.81,34.9
2,14000,34.417,5.89952,-127.321,-128.054,0.7783,40.1
2,16000,42.833,6.80721,-144.423,-144.81,0.7467,45.4
2,18000,45.5,7.58713,-161.571,-162.119,0.715,50.8
2,20000,39.667,8.5054,-177.084,-178.002,0.6833,60.9
