seed,step,queries,loss,maxq0,mean_q,eps,sec
0,172000,15.25,23.78702,-215.108,-220.953,0.05,673.5
0,174000,15.917,23.75565,-213.867,-220.742,0.05,681.6
0,176000,15.667,23.96645,-213.981,-221.235,0.05,689.8
0,178000,15.333,24.10263,-214.037,-221.625,0.05,697.9
0,180000,15.833,24.26323,-216.841,-223.256,0.05,706.1
0,182000,15.333,24.08361,-218.324,-225.037,0.05,714.3
0,184000,15.667,24.26871,-219.398,-225.878,0.05,722.5
0,186000,15.583,24.0487,-219.358,-226.79,0.05,730.7
0,188000,16.0,24.0563,-219.045,-226.015,0.05,738.8
0,190000,15.333,23.92639,-217.944,-224.616,0.05,747.1
0,192000,15.667,23.92331,-216.394,-223.637,0.05,755.2
0,194000,15.167,23.6984,-215.063,-223.169,0.05,763.3
0,196000,15.25,23.76299,-215.511,-222.865,0.05,771.5
0,198000,15.333,23.85082,-215.735,-222.576,0.05,779.7
0,200000,15.167,23.85362,-215.557,-222.4,0.05,787.9
0,202000,16.083,23.98257,-216.037,-222.37,0.05,796.0
0,204000,15.833,23.85391,-217.18,-223.428,0.05,804.2
0,206000,16.083,24.01303,-218.82,-224.633,0.05,812.4
0,208000,15.583,24.22777,-219.216,-225.349,0.05,820.6
0,210000,15.75,24.20095,-220.063,-226.1,0.05,828.7
0,212000,14.917,24.10564,-220.199,-226.52,0.05,836.9
0,214000,15.917,24.32515,-218.844,-225.115,0.05,845.1
0,216000,15.917,23.84266,-218.352,-225.185,0.05,853.3
0,218000,16.25,23.83124,-218.15,-224.842,0.05,861.4
0,220000,15.75,23.86004,-219.018,-224.938,0.05,869.6
0,222000,16.5,24.08826,-219.205,-225.127,0.05,877.8
0,224000,16.083,24.1284,-219.527,-225.113,0.05,885.9
0,226000,16.167,24.15026,-220.137,-225.98,0.05,894.1
0,228000,16.25,24.15848,-220.356,-226.41,0.05,902.3
0,230000,16.0,23.96974,-219.486,-225.517,0.05,910.5
0,232000,16.25,24.08033,-217.418,-223.606,0.05,918.7
0,234000,14.917,24.07236,-216.863,-222.882,0.05,926.9
0,236000,16.333,23.92304,-216.637,-222.605,0.05,935.1
0,238000,16.083,24.1052,-216.467,-223.157,0.05,943.3
0,240000,15.5,23.99262,-218.076,-223.886,0.05,951.5
0,242000,16.0,24.15569,-218.739,-225.723,0.05,959.6
0,244000,15.667,24.08022,-219.388,-225.786,0.05,967.8
0,246000,15.25,24.001,-218.643,-225.458,0.05,976.0
0,248000,15.417,24.0687,-218.579,-224.538,0.05,984.2
0,250000,15.083,23.91108,-217.829,-224.297,0.05,992.4
0,252000,15.0,24.22366,-217.984,-224.523,0.05,1000.6
0,254000,15.833,24.10742,-218.828,-224.731,0.05,1008.7
0,256000,15.917,24.07306,-219.241,-225.107,0.05,1016.9
0,258000,16.083,24.1179,-218.423,-225.108,0.05,1025.1
0,260000,15.5,24.03021,-218.609,-225.375,0.05,1033.3
0,262000,14.917,24.05215,-218.513,-225.369,0.05,1041.5
0,264000,14.583,23.93429,-219.054,-224.793,0.05,1049.6
0,266000,14.917,23.86171,-218.432,-224.375,0.05,1057.8
0,268000,15.25,23.91749,-218.124,-223.749,0.05,1066.0
0,270000,15.75,23.94257,-217.467,-224.12,0.05,1074.2
0,272000,15.583,24.00703,-218.993,-224.571,0.05,1082.4
0,274000,15.917,23.99999,-217.995,-224.104,0.05,1090.6
0,276000,15.333,23.79371,-218.763,-224.695,0.05,1098.7
0,278000,15.917,24.06816,-217.852,-224.237,0.05,1106.9
0,280000,14.333,24.09043,-218.611,-224.54,0.05,1115.1
0,282000,15.5,24.09771,-217.175,-224.646,0.05,1123.3
0,284000,15.333,24.10761,-218.547,-225.143,0.05,1131.5
0,286000,14.833,24.09764,-219.503,-226.515,0.05,1139.7
0,288000,15.833,24.15461,-220.661,-227.525,0.05,1147.8
0,290000,15.167,24.34873,-220.315,-227.155,0.05,1156.0
0,292000,15.917,24.25548,-219.677,-226.549,0.05,1164.2
0,294000,15.583,23.92138,-219.023,-224.994,0.05,1172.3
0,296000,15.583,23.98136,-218.659,-224.701,0.05,1180.5
0,298000,14.75,24.17239,-218.668,-225.16,0.05,1188.7
1,0,23.833,9.43908,0.074,0.007,1.0,0.0
1,2000,23.083,0.80475,-19.477,-19.924,0.9683,6.6
1,4000,24.25,1.25745,-38.436,-39.199,0.9367,12.9
1,6000,24.5,2.19561,-56.739,-57.607,0.905,19.3
1,8000,23.417,3.18578,-74.554,-75.039,0.8733,25.8
1,10000,22.667,4.22976,-91.617,-92.281,0.8417,32.3
1,12000,24.25,5.37551,-109.31,-109.982,0.81,38.9
1,14000,23.417,6.52853,-126.071,-126.929,0.7783,45.5
1,16000,21.417,7.82265,-142.788,-143.867,0.7467,52.3
1,18000,24.25,9.20838,-159.77,-161.029,0.715,59.1
1,20000,22.083,10.71668,-175.607,-176.713,0.6833,66.0
1,22000,23.333,12.16992,-192.834,-193.571,0.6517,72.9
1,24000,22.917,13.79802,-208.192,-209.402,0.62,79.8
1,26000,22.833,15.60696,-223.409,-224.485,0.5883,86.8
1,28000,23.5,17.21051,-237.675,-239.023,0.5567,94.0
1,30000,22.25,19.02486,-251.532,-253.077,0.525,101.1
1,32000,23.833,20.98634,-267.266,-269.036,0.4933,108.3
1,34000,23.917,23.34081,-282.007,-283.823,0.4617,115.6
1,36000,22.667,25.22714,-297.302,-299.084,0.43,123.0
1,38000,19.0,27.01742,-310.383,-312.118,0.3983,130.4
1,40000,21.5,29.54843,-324.113,-325.695,0.3667,137.9
1,42000,22.917,31.96087,-334.413,-337.447,0.335,145.5
1,44000,21.5,34.48877,-349.138,-351.752,0.3033,153.1
1,46000,18.583,36.92958,-363.168,-365.885,0.2717,160.8
1,48000,18.583,39.78233,-374.824,-378.155,0.24,168.5
1,50000,21.667,42.05382,-387.847,-390.065,0.2083,176.3
1,52000,18.5,44.30899,-398.927,-400.971,0.1767,184.2
1,54000,18.25,46.70605,-409.863,-411.663,0.145,192.2
1,56000,17.583,48.80299,-419.027,-421.855,0.1133,200.2
1,58000,18.0,51.26946,-429.519,-432.334,0.0817,208.3
1,60000,17.917,53.67927,-437.74,-440.659,0.05,216.4
1,62000,17.583,56.48139,-446.631,-450.29,0.05,224.6
1,64000,20.417,58.95577,-455.695,-459.177,0.05,232.8
1,66000,18.417,60.5285,-463.946,-467.793,0.05,240.9
1,68000,17.583,61.60299,-473.021,-476.639,0.05,249.1
1,70000,16.5,62.91127,-481.297,-484.595,0.05,257.3
1,72000,16.25,63.99309,-488.111,-492.826,0.05,265.4
1,74000,15.25,65.03657,-495.071,-499.367,0.05,273.6
1,76000,16.5,66.19872,-501.781,-506.677,0.05,281.8
1,78000,16.333,66.88616,-508.629,-514.897,0.05,290.0
1,80000,16.333,67.42621,-508.592,-516.728,0.05,298.1
